name,lng,lat
虹霞大厦, 118.089115, 24.46129
光明大厦-东塔, 118.092545, 24.468443
工行大楼, 118.088078, 24.484727
鑫明大厦, 118.095782, 24.460796
国检大厦, 118.088484, 24.495395
美都商厦, 118.088698, 24.460658
阳明楼, 118.090801, 24.482838
世茂海峡大厦-B座, 118.095368, 24.441544
海滨商厦, 118.088229, 24.451547
祥和广场-北楼, 118.092831, 24.470209
碧桂园国际海岸(中华城南区), 118.089477, 24.458399
秀德大厦, 118.094703, 24.460772
镇海路23号综合楼, 118.088025, 24.455838
天鹭大厦-B栋, 118.095417, 24.4599
海祥大厦, 118.088903, 24.451425
厦门市生态环境局综合楼, 118.094958, 24.474021
建业大厦写字楼, 118.089607, 24.483682
海峡电子商务创业园, 118.090113, 24.451084
毕升综合楼, 118.091768, 24.470941
金龙大厦-A栋, 118.093919, 24.505961
建业大厦-B座, 118.089675, 24.484099
建业大厦-A座, 118.089675, 24.484099
宝马花园1#楼, 118.088745, 24.470261
财务中心, 118.093759, 24.48423
鸿山花园第一座, 118.091574, 24.455929
两岸贸易中心-A座, 118.097242, 24.520657
海洋大厦, 118.089082, 24.451157
建设大厦, 118.087621, 24.480604
厦门大学纽新文创园, 118.097056, 24.442744
源昌大厦t2, 118.087496, 24.492891
世茂国际广场, 118.095303, 24.442014
恒通花园, 118.088917, 24.482894
大华银行大厦, 118.091761, 24.483789
中闽大厦30层01单元H座, 118.093983, 24.483813
税保大厦保险部分主楼, 118.093856, 24.484296
学生寄餐寄宿服务点, 118.092145, 24.458655
宸跃商务楼, 118.095255, 24.496494
金成大厦4座, 118.08996, 24.470443
镇海大厦-乙栋, 118.092904, 24.458557
中闽大厦30层01单元B座, 118.093993, 24.483806
厦门市税务第二分局综合楼, 118.095559, 24.467603
通和智慧商业, 118.097072, 24.475704
中闽大厦30层01单元a座, 118.093983, 24.483813
两岸贸易中心-B座, 118.096947, 24.519889
恒滨名宫7B, 118.096659, 24.475887
镇海大厦-甲栋, 118.092555, 24.458315
厦港新村-24座, 118.096392, 24.44929
东渡文化古玩城-2号楼, 118.093689, 24.49954
名汇广场公寓, 118.088177, 24.462668
昌安清洁楼, 118.092133, 24.502345
源昌国际城-1期, 118.087729, 24.468366
小城故事-北区, 118.093645, 24.501122
环卫宿舍楼, 118.093606, 24.471809
领尚公寓, 118.088373, 24.464193
房管局宿舍, 118.095397, 24.475658
五德楼, 118.09444, 24.497301
美仁新村南区-D座, 118.096708, 24.471792
那村, 118.095806, 24.443362
税务宿舍楼, 118.09557, 24.467659
定安小区-CD部, 118.088213, 24.458557
美仁新村南区-F座, 118.097026, 24.471885
厦门美商宏鹰国际, 118.088897, 24.450456
16(中华城北区), 118.089423, 24.460423
730(中华城南区), 118.089669, 24.457727
美仁新村南区-A座, 118.097114, 24.471847
28(中华城北区), 118.089558, 24.460174
大正大厦-接送点, 118.097036, 24.475076
帝景苑2期, 118.088367, 24.473122
66(中华城北区), 118.089424, 24.460423
山博(中华城北区), 118.088889, 24.460383
18(中华城北区), 118.089553, 24.460172
美仁新村南区-C座, 118.096442, 24.471895
22(中华城北区), 118.08874, 24.460582
76(中华城北区), 118.088978, 24.459384
21(中华城北区), 118.089553, 24.460172
106(中华城北区), 118.087437, 24.460451
816(中华城北区), 118.089422, 24.460422
517(中华城南区), 118.088876, 24.458618
512(中华城南区), 118.089041, 24.459364
419(中华城南区), 118.088558, 24.458894
鸟箱新华城-1号, 118.093856, 24.46101
333(中华城南区), 118.087999, 24.458919
集福楼, 118.09238, 24.466471
70(中华城北区), 118.08959, 24.460675
11(中华城北区), 118.08878, 24.45972
巡司顶巷-6座, 118.09578, 24.450962
悦满西楼, 118.088725, 24.499072
330(中华城南区), 118.089844, 24.460461
14(中华城南区), 118.090997, 24.457782
59(中华城南区), 118.089978, 24.459653
医生公寓楼, 118.095733, 24.458698
思明区天耀湖畔丰景苑0座, 118.095905, 24.476214
惠景中心, 118.095729, 24.473275
中信惠扬商务楼, 118.093136, 24.484934
宏华大厦, 118.089463, 24.471783
金源大厦, 118.093264, 24.474795
厦门市公安局出入境大楼, 118.093122, 24.459033
恒达大厦, 118.095517, 24.443634
世纪中心, 118.088897, 24.450456
世茂海峡大厦-A座, 118.094763, 24.442476
百脑汇科技大厦, 118.097277, 24.474489
白鹿大厦, 118.095624, 24.455642
环卫大厦, 118.093149, 24.471274
科之杰建设科技大厦, 118.095491, 24.474134
电控大厦, 118.0922, 24.469952
天鹭大厦, 118.095407, 24.459921
光华大厦, 118.09384, 24.470947
鸿山大厦-北座, 118.09056, 24.456185
银龙大厦, 118.094168, 24.506795
吉祥大厦(建业路店), 118.089854, 24.481504
厦禾商厦, 118.089324, 24.467453
冠成大厦, 118.09725, 24.469641
华建大厦, 118.093147, 24.461143
建业大厦, 118.08962, 24.483725
大正大厦, 118.096658, 24.475365
瑞成大厦, 118.09246, 24.46907
光明大厦, 118.092499, 24.468331
香港时代广场, 118.087646, 24.462047
种子大厦, 118.092478, 24.484233
税务大厦, 118.093409, 24.484449
建东大厦, 118.097283, 24.476477
宏辉大厦, 118.089561, 24.460372
金同成大厦, 118.090326, 24.460399
华菲大厦, 118.094785, 24.460446
厦港新村-32号座, 118.097377, 24.449167
天鹭大厦-A栋, 118.095264, 24.460028
五矿大厦, 118.092512, 24.503272
虹霞大厦, 118.089115, 24.46129
光明大厦-东塔, 118.092545, 24.468443
工行大楼, 118.088078, 24.484727
鑫明大厦, 118.095782, 24.460796
国检大厦, 118.088484, 24.495395
美都商厦, 118.088698, 24.460658
阳明楼, 118.090801, 24.482838
世茂海峡大厦-B座, 118.095368, 24.441544
海滨商厦, 118.088229, 24.451547
祥和广场-北楼, 118.092831, 24.470209
碧桂园国际海岸(中华城南区), 118.089477, 24.458399
秀德大厦, 118.094703, 24.460772
镇海路23号综合楼, 118.088025, 24.455838
天鹭大厦-B栋, 118.095417, 24.4599
海祥大厦, 118.088903, 24.451425
厦门市生态环境局综合楼, 118.094958, 24.474021
建业大厦写字楼, 118.089607, 24.483682
海峡电子商务创业园, 118.090113, 24.451084
毕升综合楼, 118.091768, 24.470941
金龙大厦-A栋, 118.093919, 24.505961
建业大厦-B座, 118.089675, 24.484099
建业大厦-A座, 118.089675, 24.484099
宝马花园1#楼, 118.088745, 24.470261
财务中心, 118.093759, 24.48423
鸿山花园第一座, 118.091574, 24.455929
两岸贸易中心-A座, 118.097242, 24.520657
海洋大厦, 118.089082, 24.451157
建设大厦, 118.087621, 24.480604
